944566,US
786328,US
728278,US
743238,UK
924587,UK
653683,US
901009,US
868777,UK
671757,UK
847485,US
705747,US
889586,UK
786166,US
940217,US
893338,UK
745529,UK
796685,US
769713,US
687695,US
780720,UK
675777,US
723587,US
803171,US
654149,US
822715,UK
862661,US
737927,US
641736,US
661726,US
639709,US
932739,US
791467,CA
779796,US
755574,US
770245,US
832800,CA
759480,US
809835,US
825568,UK
908170,US
766423,US
933280,US
889099,UK
644416,US
808420,CA
638350,CA
801278,US
735193,US
860324,US
842027,US
695834,UK
678491,US
727330,US
700207,US
760221,US
785912,US
858418,US
860940,US
787065,US
839799,US
663307,US
918506,US
698383,UK
872777,UK
660793,US
894879,US
693195,US
852567,US
883064,US
858947,US
700688,US
923442,US
823382,US
819845,UK
710310,US
858308,US
877063,US
688078,US
844933,US
769959,US
887125,UK
732661,US
942678,US
937896,US
919895,US
754821,US
700417,US
834446,UK
898548,US
736002,CA
933136,US
693695,US
709110,US
828227,US
888704,US
843944,US
756009,US
696283,US
883443,US
838593,UK
766913,UK
743996,US
915274,US
636360,US
764666,US
746002,US
825928,US
805168,UK
683498,US
835961,US
695312,US
823524,US
915956,UK
918228,US
675058,US
738196,US
895289,CA
834505,US
890227,US
696272,US
640411,US
867002,US
631762,UK
839048,UK
638210,US
714924,US
651686,US
637275,US
695901,US
696920,US
703396,US
746867,US
921906,US
858159,US
742848,US
709290,US
915689,US
712339,US
770084,US
781721,US
685578,US
684612,UK
631145,UK
936280,US
637651,US
849444,US
914417,US
740515,UK
728373,US
715025,UK
679648,US
706565,US
697469,US
719069,UK
633660,UK
890445,US
923553,US
770200,US
739370,UK
807714,UK
830947,US
704510,UK
828820,UK
814147,US
656071,UK
693338,US
906909,UK
908704,UK
820985,US
877234,UK
919827,UK
805293,UK
796346,US
840683,UK
793084,US
683490,US
802258,US
855143,US
913172,US
721917,CA
859588,UK
857347,US
783020,UK
697122,US
788442,US
655524,UK
820673,US
747784,US
903878,US
756324,US
654305,US
902975,UK
878108,US
878420,US
898579,US
942700,US
755858,UK
679946,US
751813,UK
669313,UK
913634,US
868974,US
752606,UK
694785,US
675854,US
681495,US
668324,US
761146,UK
675477,US
687397,US
772707,UK
827672,UK
927936,US
674783,CA
864440,US
855773,US
801452,US
879539,US
735679,CA
636005,US
757369,UK
761490,US
769468,UK
684674,UK
784961,US
667073,UK
694435,US
723645,UK
750589,UK
728743,US
743541,UK
872665,US
742539,UK
642744,UK
761901,UK
715764,US
841698,US
755844,US
921087,US
838892,US
677920,US
869644,UK
784537,US
721145,US
661102,US
719485,US
780278,UK
651095,UK
638515,US
747368,US
817103,US
825141,US
672116,US
714179,US
805147,US
774336,US
886888,US
868802,UK
689940,UK
642264,UK
795694,US
892017,US
901805,UK
806491,US
807209,US
709232,US
680059,UK
934957,US
883835,US
761489,US
660999,US
904584,US
726351,UK
817331,US
921934,US
704207,US
795558,CA
849312,UK
943652,CA
737424,UK
841677,US
721526,US
839252,UK
771718,US
664770,UK
691045,US
874316,US
755132,US
768806,UK
765287,UK
631988,US
771492,US
845434,US
645837,US
784940,US
827199,US
814128,US
943579,US
880153,US
703916,US
823495,UK
717980,US
941530,US
801667,US
719882,US
705131,UK
836841,UK
694387,US
763573,US
706196,US
880427,UK
698785,US
654238,US
903082,UK
662627,UK
781245,US
900028,US
695563,US
658058,US
636861,US
656420,US
886346,US
634395,UK
726954,US
807485,US
727981,UK
897844,CA
796933,US
839615,US
902067,US
797180,US
667832,UK
748597,US
862455,UK
647839,US
697296,US
884821,US
711816,UK
671321,US
859465,UK
831901,UK
817634,CA
856510,US
892046,US
676408,US
710717,US
657396,US
941962,CA
652353,US
807963,US
900214,US
935458,US
792679,UK
769835,UK
801443,US
926477,US
723640,US
767227,US
903652,US
630245,US
662032,US
872845,US
688364,US
677781,US
749769,US
756612,US
755711,US
663018,US
723335,US
701157,CA
908650,UK
722538,US
739029,US
814077,US
631605,US
822689,UK
697628,US
799154,UK
833398,UK
693861,UK
669794,UK
877542,UK
760961,US
724898,US
817097,US
914697,US
898014,UK
663667,CA
800066,US
719864,UK
756253,US
854418,US
758246,US
794560,US
767730,US
918897,US
634942,US
876478,UK
635586,US
642723,US
901621,US
841619,US
908610,UK
749088,US
768826,US
761946,CA
670575,UK
798234,UK
745083,US
819267,US
829055,US
780136,US
896218,US
735238,US
650093,US
900072,US
877374,US
846365,US
883050,US
678658,UK
833523,UK
662207,US
691865,US
789885,US
656614,US
641636,US
936966,US
689152,US
677827,UK
671918,US
841949,CA
648158,UK
707476,US
829456,UK
645497,US
647601,US
725187,US
870887,US
919319,US
886323,UK
823939,US
732369,UK
647885,US
697462,US
916051,UK
634986,US
932212,US
648644,US
814536,US
945117,US
896165,US
759180,US
706269,US
689452,US
712890,US
762206,US
644926,US
783284,US
875978,CA
718447,US
841638,UK
900834,US
665689,US
911899,UK
727159,UK
858302,CA
777995,US
634376,US
717287,US
754171,US
917692,US
893049,UK
905380,US
665151,UK
637010,US
897016,UK
683225,UK
907469,UK
904972,UK
810433,US
869874,UK
718865,US
747491,US
890821,US
827917,US
654800,US
635355,US
867304,US
782660,UK
881108,US
701943,US
701204,US
841918,US
633552,US
729129,US
864980,UK
869118,UK
641521,US
640877,US
835064,US
750577,US
748010,US
907047,US
677705,US
938779,UK
782979,US
683315,UK
732500,US
927652,UK
818300,US
818130,US
772687,US
928068,US
933365,UK
640498,US
908588,US
772437,UK
899619,US
694730,US
759639,US
748477,US
644237,US
893877,US
831872,US
740806,UK
785677,US
693132,US
822092,US
917206,US
637358,US
644818,UK
866783,US
703064,UK
917293,UK
729563,US
936699,US
694161,US
893805,UK
697404,US
941793,US
750798,CA
705559,US
712412,US
641723,UK
944293,US
758640,US
758082,US
669827,US
743607,UK
634575,US
634199,US
639168,US
931938,US
783252,US
684600,UK
707251,CA
661071,US
864938,US
931734,US
698321,UK
667684,US
880879,UK
829309,UK
945335,UK
860213,UK
831038,UK
766382,US
707054,US
716104,US
691755,US
690676,UK
672933,US
927903,US
793014,US
698747,US
780864,US
686764,US
661135,US
831386,US
728519,UK
804290,UK
796222,US
676746,US
806655,US
638352,US
717123,US
888439,US
701779,US
885987,UK
869339,US
662270,US
670118,UK
833750,US
825178,UK
801108,US
695570,UK
916248,US
769033,UK
908289,US
666063,CA
864302,US
699670,US
787958,US
709257,US
701610,US
879466,US
752129,US
872333,US
881198,US
900636,UK
654666,US
784464,US
897677,UK
721247,US
809582,US
837415,UK
752409,US
809597,US
839314,US
852458,US
691939,US
659674,UK
667270,US
848735,UK
717882,US
743086,US
728924,US
739328,US
786658,US
701682,US
652743,US
892404,US
842438,US
734821,US
808846,US
911112,CA
750289,US
921645,CA
756226,US
927033,US
828137,US
885034,US
850630,US
759424,US
820811,US
754192,US
701499,US
881762,UK
876245,US
875446,US
863501,US
936732,UK
854622,UK
650448,US
766728,US
869230,US
941568,US
807340,UK
745263,US
794973,US
639682,UK
756406,US
698111,UK
683969,US
926596,US
880285,US
708168,UK
730709,US
855423,UK
816796,UK
925750,US
699127,UK
840659,UK
892659,US
876711,US
921737,US
875569,UK
760976,US
653613,US
717623,US
638521,US
857727,UK
871771,US
937305,US
767359,US
846410,US
665546,UK
701404,UK
777183,UK
936763,US
688844,UK
659361,US
831695,US
751784,US
908975,US
865067,US
645696,US
897866,UK
687659,US
729630,UK
942575,CA
658735,US
774728,CA
706276,US
850823,US
692858,US
871118,US
789114,US
769413,UK
876018,US
712957,US
657967,UK
726921,UK
813158,US
720725,UK
869753,CA
888771,US
776203,US
828403,CA
807208,US
646601,US
722411,UK
887141,UK
670021,US
782877,US
850042,US
645069,US
921083,CA
929069,US
840516,UK
801987,US
633641,US
688489,US
665789,UK
878514,US
669491,US
768708,US
722383,US
669864,UK
894605,CA
756097,CA
736855,CA
804548,US
823531,UK
732795,US
767285,US
859271,US
632176,UK
847852,US
727308,US
781305,US
917160,US
940147,US
760762,US
945181,US
783463,US
745376,US
739509,UK
695643,US
936813,US
735068,UK
883500,UK
763410,US
938024,US
772195,US
632729,CA
779656,US
800703,US
926008,US
893544,UK
864021,UK
680416,US
757382,CA
807435,US
638845,UK
685413,US
927370,US
903199,UK
919400,CA
846437,UK
852573,UK
805303,UK
945852,US
711047,UK
922891,US
827707,US
686177,US
677615,US
682871,UK
754072,UK
817595,UK
668984,US
665382,US
689781,UK
872986,US
771660,UK
832350,CA
784155,US
778094,UK
795830,US
913906,US
883944,US
662315,US
684955,US
731023,US
789049,US
929437,US
919165,UK
743701,US
924210,CA
790668,UK
862287,US
735846,US
918942,US
795711,US
877348,US
763805,US
892394,US
813612,UK
792622,UK
872699,UK
813809,US
745766,UK
883214,UK
831049,US
680550,UK
869590,UK
835147,US
858606,US
748491,CA
780663,US
696947,US
721339,US
721061,US
851616,US
829979,US
821392,UK
814489,UK
883209,UK
882176,US
881781,US
871957,UK
732729,UK
660748,US
662921,UK
719536,US
654967,UK
918456,US
705959,US
740120,US
936477,UK
764475,UK
675693,US
672237,UK
810457,US
904114,US
808912,US
701160,CA
754359,US
706840,US
835747,US
639835,US
681326,UK
770800,US
865329,US
806683,US
826648,CA
831307,US
817514,US
677290,US
705062,US
750636,US
848308,US
926611,UK
780820,CA
796841,US
928684,UK
918024,UK
890769,US
850602,UK
850997,US
873117,US
729645,US
655155,UK
935614,US
841886,US
689042,UK
919220,US
647481,UK
701933,UK
870800,US
632666,US
856611,UK
881044,US
815232,US
764459,US
791550,US
916058,US
786097,US
691709,CA
810785,UK
730348,US
885405,US
738855,US
686164,US
702990,UK
763760,US
831112,US
630718,US
795996,US
746777,US
920259,US
828806,UK
803944,UK
723571,UK
713907,CA
666049,UK
934811,US
867930,US
799907,UK
761514,US
843527,US
908360,US
898807,UK
678471,US
814895,US
871691,US
902109,US
894213,US
927977,CA
902911,UK
823361,US
731245,US
873497,UK
900238,US
654298,US
825031,US
872353,US
685850,US
825288,US
676479,UK
672299,UK
871545,US
857557,UK
720637,UK
640609,US
703084,UK
824107,US
730022,US
871475,US
662505,US
639285,UK
711308,US
939084,UK
871939,CA
874010,US
897494,US
830393,US
927051,US
902449,US
667733,UK
676163,US
702579,CA
895324,US
739592,US
839083,US
919479,US
691411,US
885249,US
835456,US
799397,US
702025,US
907684,US
727139,US
767319,UK
714020,UK
878324,UK
896953,UK
917222,US
835960,US
880779,UK
705622,US
886709,US
839088,CA
915408,CA
645121,US
682618,US
770732,US
814124,CA
678993,US
857859,US
691208,UK
798177,US
858963,US
932118,US
862566,US
839060,UK
706022,UK
882635,UK
724527,US
648013,US
654201,UK
761816,UK
678633,US
778471,US
832744,US
839338,US
856073,US
765676,US
787430,US
786015,UK
847959,UK
886881,US
664791,US
757061,US
826820,US
925569,UK
856937,US
813919,US
932424,US
886645,UK
664136,UK
699512,US
793353,US
914158,US
741096,US
877941,US
650496,UK
774978,UK
736996,US
767498,UK
671761,UK
803304,UK
703694,US
931401,UK
797523,US
664870,US
799789,UK
655966,UK
793434,US
882805,US
719075,US
729786,US
850137,US
869496,UK
912696,US
926026,US
713259,US
887268,US
923407,US
689720,US
798262,US
883407,US
660079,US
860094,US
941485,US
659165,US
666885,US
888759,UK
676021,US
751827,UK
693122,US
804165,CA
942933,UK
916429,UK
832269,UK
630780,US
754729,US
845574,UK
744560,US
784495,UK
642159,US
662477,US
901797,US
686961,UK
765792,US
934409,US
849287,US
925272,US
763158,US
759583,UK
791800,US
636755,US
681663,US
768598,UK
902714,US
900280,CA
944218,CA
753910,UK
675508,US
820527,UK
925216,US
833456,UK
920526,UK
879185,US
774698,US
747236,US
885190,UK
756806,US
658459,US
722788,US
777756,UK
842114,US
896005,UK
885193,US
719847,US
719338,US
683734,US
916773,US
848529,US
717120,US
757903,UK
735458,US
866917,US
663026,US
665570,US
711979,US
728494,UK
785504,US
940309,US
899061,US
897970,US
883246,UK
640705,US
888111,US
775248,US
817910,US
899448,US
751508,UK
733289,US
870599,UK
725694,UK
862784,US
739685,US
879831,US
765628,US
718484,US
781862,UK
781567,US
900471,UK
712003,US
912533,US
887599,UK
669033,US
803426,US
799680,US
778069,US
751270,US
756423,US
754577,US
940673,UK
775131,US
652702,US
896003,US
694896,US
755018,US
634080,UK
884674,US
724877,UK
934456,UK
943898,US
632591,US
638772,US
787683,UK
829399,US
848405,US
902678,US
742665,US
834257,CA
834100,US
685894,US
724328,US
669704,UK
846664,UK
913046,US
766767,US
910285,UK
762416,US
804418,US
787006,US
773840,US
763795,US
659159,US
721263,US
884704,US
710917,US
674947,CA
846633,UK
925744,US
918003,US
699374,US
654607,US
694442,US
653372,CA
694044,UK
703596,US
847540,UK
821042,UK
941621,UK
883959,UK
656322,US
723066,US
695814,CA
819112,US
902893,US
899434,US
928930,UK
819791,US
840262,US
899655,US
714144,US
650491,CA
863980,US
821470,US
827015,US
901656,US
847088,CA
900882,US
652603,US
748841,US
813429,UK
905262,US
784124,US
633146,US
647505,US
783990,US
896205,US
698761,US
781093,US
929835,US
734410,US
678232,US
900389,US
830563,US
743715,US
656514,UK
910024,US
855424,UK
750840,US
642489,UK
817163,US
916127,US
852371,US
642659,US
673465,US
755691,US
807393,US
858799,US
710537,US
848432,US
774756,UK
833102,US
878154,US
898712,US
720473,US
804390,US
918717,UK
810272,US
761048,US
756184,US
744668,US
726501,US
732266,US
854309,UK
644843,US
650868,US
719923,US
661402,US
781596,US
844292,US
820745,US
888509,UK
798156,US
850055,US
762117,US
802713,UK
849565,US
643210,US
713404,US
921387,US
771823,US
726767,US
903740,US
945630,US
699219,US
778925,UK
909920,UK
639089,US
835755,US
833050,US
745711,UK
702448,US
784910,UK
793156,UK
742258,UK
920945,UK
754553,US
701702,US
745300,US
751348,UK
896389,US
943872,UK
753808,UK
698287,US
680117,US
662780,US
905759,UK
715200,US
631824,UK
757284,US
706499,UK
872198,UK
734660,US
705236,US
651501,US
786444,US
937373,US
657055,UK
782227,US
924441,US
918569,US
653174,UK
929933,US
903047,US
740636,US
786105,US
752162,US
807571,US
864738,US
719571,US
757682,UK
751303,US
732161,US
848327,US
803421,US
762430,US
877363,US
702455,UK
865097,US
909520,US
674041,US
703509,US
655936,US
666617,US
637084,US
664054,CA
740025,UK
756962,US
656804,UK
647152,US
742650,US
686281,US
887423,US
872985,US
841043,US
697242,UK
799263,US
944346,US
850644,UK
692919,US
760779,US
895380,US
649614,US
931128,US
674811,UK
715480,US
847380,UK
854378,US
838012,UK
643490,US
901191,US
815118,US
917598,UK
732296,US
804340,US
676238,US
867607,UK
868880,UK
788472,US
652421,UK
883160,US
717487,US
828276,US
929888,UK
916122,US
705876,CA
939069,US
630767,US
836933,US
669842,US
930568,US
918419,US
772281,US
810166,US
828814,US
791608,US
927166,US
745303,UK
884620,US
853079,US
775196,US
643982,CA
706996,UK
945585,US
774287,US
768709,US
864070,US
689022,US
709188,UK
893822,CA
742004,US
631144,US
690424,US
639893,CA
885479,UK
687858,US
769162,US
772394,US
817154,US
908857,US
857206,US
913116,US
776985,UK
727794,US
642274,US
720062,US
854550,UK
840480,UK
707243,UK
631691,CA
930785,UK
803257,US
773218,US
741893,US
937648,US
699435,US
709457,US
856429,US
747366,US
739730,US
793560,US
650202,UK
813967,US
907451,US
731489,US
745932,US
870819,US
666882,UK
780219,US
635670,US
886417,US
800180,CA
732247,US
745269,US
834903,US
767684,US
819444,US
834860,UK
777758,US
845940,UK
674998,US
823191,US
732334,US
819005,US
754694,US
915751,UK
759545,US
746760,US
693387,UK
708251,UK
718926,US
897911,US
931820,US
861001,UK
943938,CA
769527,US
685837,UK
654609,US
664036,US
862093,UK
646795,US
656374,UK
901512,UK
687315,US
729420,US
794082,UK
835600,US
934435,US
869670,US
944390,US
680735,US
639488,US
885722,US
647566,US
908060,US
687422,UK
790047,UK
635200,US
668430,US
682027,US
686755,US
650377,UK
733222,US
698962,US
882415,UK
895207,US
659966,US
717369,US
895790,US
842170,US
761842,UK
740263,US
942415,US
920702,US
944034,UK
779016,US
655422,UK
666173,US
835123,UK
642536,US
861688,UK
902020,US
714290,UK
720926,US
712882,US
805919,US
647893,US
884368,US
921357,US
642705,US
781265,US
802621,UK
649188,CA
941728,UK
806208,UK
675816,US
917778,US
895354,US
693296,US
672015,US
670782,UK
648289,US
781641,UK
813716,US
808255,UK
670658,US
723148,US
758987,US
679615,US
918758,US
642655,US
891720,US
797388,US
765818,US
850058,US
690585,US
836621,US
763047,US
901987,US
750008,US
803871,UK
820634,UK
880709,US
808156,US
647619,US
822620,US
710648,US
706479,US
846612,US
885542,CA
864685,US
775341,US
870410,US
689811,US
801927,US
708354,US
668524,UK
796245,CA
639055,UK
663106,US
852719,US
687548,UK
740786,US
815444,UK
834583,CA
853391,US
711981,UK
812063,US
668462,US
680819,US
868761,US
810943,US
730692,US
739403,US
670886,US
749577,US
709789,US
878520,UK
825404,US
752419,UK
688048,UK
733277,UK
702691,US
786383,US
766080,UK
928019,UK
753933,CA
821186,US
660156,US
867148,UK
641075,CA
870250,US
831266,US
739218,US
706864,US
652592,US
815957,US
733257,US
630550,UK
654472,US
904432,US
635855,US
724177,UK
667370,US
734836,UK
893235,US
671408,US
806133,US
867100,UK
809921,US
673477,US
907320,UK
906380,US
884023,US
703859,UK
917071,US
737405,US
896437,US
840374,US
902858,US
882537,US
861048,US
862062,UK
895210,US
838737,US
864291,US
938170,UK
799090,US
742047,US
935723,US
768269,US
768510,US
919123,US
939161,US
762750,US
860113,UK
740688,CA
834740,US
839483,US
712333,CA
736547,US
888219,US
683319,US
805430,UK
836410,US
943522,US
763254,US
821422,US
711230,CA
792498,US
721435,US
669169,UK
828469,US
877534,US
907559,US
920718,US
839106,US
915547,US
758389,CA
834782,US
697516,US
767452,UK
741226,US
847808,US
819524,UK
880065,US
688162,US
940207,UK
889632,US
832443,UK
933477,UK
688000,US
850237,US
677226,UK
902324,US
732839,US
702486,US
788184,US
728756,UK
790594,US
650637,US
740118,US
810357,US
671071,US
917785,US
802231,US
945537,US
753586,US
875483,CA
757587,UK
883139,US
739838,US
783973,US
804569,US
752346,US
876583,UK
743588,US
842785,UK
933677,US
775529,US
773150,CA
901486,US
647386,US
707706,US
754402,US
846673,US
673333,US
690680,CA
939917,CA
739281,US
870961,US
768640,US
740741,US
784946,US
891499,US
929903,UK
872742,UK
939012,US
743986,US
716509,UK
885200,UK
917715,US
788585,US
827761,UK
719990,US
768738,US
856263,US
750748,UK
768732,US
938246,US
868603,UK
858654,US
726798,UK
645776,CA
712623,UK
870693,US
916376,UK
700425,US
888092,UK
889963,US
944235,US
814680,US
670305,UK
737538,US
849403,US
727224,UK
774334,US
677512,UK
646813,UK
677038,US
896693,US
720007,UK
883602,UK
739432,UK
836331,UK
698299,US
787938,US
773894,US
727345,US
856287,US
861201,US
700322,US
686065,US
672549,US
703136,UK
760488,UK
813851,UK
768999,US
893134,US
798384,UK
653765,US
738548,US
745341,US
914869,US
658548,US
916934,US
633714,UK
925141,US
631323,US
804619,US
871304,UK
883361,US
699946,US
634061,UK
934784,US
886909,US
868838,US
666278,US
814858,US
741438,US
837861,UK
942540,UK
941899,US
833573,US
853049,US
650166,US
773139,US
715842,US
750321,US
709626,US
905326,CA
926447,US
860193,UK
846645,UK
781723,US
869098,US
875558,UK
632448,US
827223,US
770652,US
804247,US
693388,US
670674,CA
934482,US
773409,US
916531,UK
641347,US
878432,US
788974,UK
864846,US
879419,US
736616,US
841690,US
676147,CA
762664,US
875694,US
630163,US
774474,US
936539,US
747885,UK
642157,US
663031,US
734034,US
674355,US
658775,US
795936,US
774317,US
692865,US
646619,UK
820830,US
702986,US
913612,US
846096,US
799203,CA
767276,US
856214,US
884598,US
844633,US
671135,US
789122,US
812777,US
937204,US
938006,US
785995,US
799992,US
774671,US
794488,UK
717835,US
713077,US
669431,US
851484,UK
663911,US
898288,US
732996,US
790928,US
737526,UK
673755,US
784943,US
925182,UK
857144,US
828637,US
713001,UK
864020,UK
759199,US
870788,US
933261,CA
878976,US
854094,US
929121,US
822750,US
906573,UK
788922,UK
926664,UK
778208,UK
633089,UK
660813,US
762629,UK
797226,US
677803,US
770886,US
803060,US
837616,US
692197,US
690560,US
894841,US
859349,US
788953,US
667471,US
664680,US
937014,US
724468,US
773474,UK
927204,UK
741416,US
847117,US
673089,UK
630746,UK
917514,US
808008,UK
939481,US
661520,US
685112,US
727628,US
652697,US
785456,US
903858,UK
937099,US
814030,UK
672194,US
813568,US
810926,UK
825412,UK
740581,UK
821166,US
844506,UK
767819,US
669549,UK
897765,US
908591,US
910274,US
942339,UK
696482,US
779345,US
762123,US
725725,US
860950,US
729697,UK
878931,US
701890,US
713924,US
683674,US
829008,UK
661512,UK
722513,UK
652914,US
638336,US
654161,US
806437,US
848755,US
665237,US
675655,UK
778224,US
687284,US
660478,UK
750779,US
930103,US
876186,US
701402,US
735851,US
934994,US
671661,US
754423,US
893704,US
737859,US
728206,US
667182,US
766560,US
904633,US
885429,US
833025,US
765958,US
726971,UK
868719,US
645811,UK
890552,UK
888274,US
880088,UK
736712,US
668400,CA
868749,US
943831,UK
816166,UK
834044,US
785977,US
741042,US
899301,US
870489,US
862797,UK
675069,UK
890923,US
931511,UK
752655,US
938408,UK
911475,US
768784,US
819142,US
822149,US
707238,US
817817,US
694325,US
635556,UK
642358,US
631800,US
814923,US
758801,US
813525,UK
669170,US
658915,US
737187,UK
665320,UK
872341,US
761793,UK
896792,US
848435,US
740533,US
660423,US
942212,US
843858,US
719330,US
734436,US
793026,US
654755,US
872091,US
744204,US
840130,US
778891,US
887976,US
686368,US
898415,US
641487,US
741630,CA
686765,US
870186,UK
653970,US
713874,US
763059,US
895989,US
812500,US
711863,US
902752,US
768956,UK
757509,UK
830251,UK
652108,US
926597,US
775637,CA
892764,US
883274,UK
772261,US
653442,US
718446,UK
633850,US
748562,US
860526,UK
799152,US
886326,UK
657548,US
637546,US
650818,UK
919413,UK
845178,US
807674,US
671115,UK
789344,US
676782,US
890392,US
793687,UK
712507,UK
749363,US
789059,CA
801796,US
735078,US
708380,US
898182,US
639073,US
831577,US
738598,UK
722529,US
697501,US
636545,US
855486,UK
866086,US
884981,US
916041,CA
924383,US
633124,US
767399,US
663967,US
643857,UK
807562,US
735050,US
670341,US
833402,US
733952,US
867199,UK
892327,US
888339,US
756810,US
875508,US
717300,US
806629,CA
681499,UK
832338,UK
869516,US
641465,UK
724545,UK
873181,US
886986,US
855396,US
673892,US
668334,UK
649827,US
671611,US
873831,US
772165,US
661018,US
759951,US
830877,UK
720682,US
717004,US
793187,UK
671527,US
824840,US
846017,UK
820995,UK
644655,US
846762,US
643515,US
684634,US
861069,UK
750158,UK
782818,UK
832500,US
918464,CA
935317,US
739105,US
936267,UK
878937,UK
888721,CA
735082,UK
904653,US
933523,US
809496,CA
861587,UK
909317,US
782317,UK
738226,UK
820366,US
834338,UK
793951,US
695231,US
874473,US
936083,US
822459,UK
906296,US
829870,US
725937,US
933769,US
703289,US
808726,US
718507,US
698916,UK
708183,CA
771146,US
665176,US
738607,US
747621,US
824724,US
699821,US
926815,US
870635,US
732376,US
848998,UK
867683,US
687682,US
699730,US
831126,US
830538,US
669668,US
870059,US
630113,UK
871712,US
696540,UK
637326,US
899877,US
748284,US
790544,US
696879,US
650243,US
815714,US
878862,US
669027,US
664335,UK
731287,US
669520,US
698460,US
797024,US
913462,US
692978,US
803145,US
810406,US
654032,UK
765610,US
655875,UK
834456,UK
905684,US
743456,US
795458,US
654156,UK
706207,US
930908,UK
663320,US
720267,US
668136,US
831784,UK
866539,US
720687,UK
638703,US
745375,UK
719889,US
772080,US
908082,UK
942305,US
934307,UK
829723,US
758069,UK
652947,UK
937297,US
909253,US
850744,UK
736292,US
934578,UK
825198,UK
734863,US
720248,CA
857499,US
842008,US
694198,US
845822,US
788845,US
732742,US
907257,UK
778184,US
641619,US
836248,US
693512,US
635512,UK
910667,US
865812,US
762966,UK
753796,US
722497,UK
792788,UK
806078,UK
659858,US
677072,UK
864962,US
640554,US
828141,US
797076,US
886581,UK
941292,US
684040,US
682377,US
919654,US
798515,UK
936295,US
784362,US
754674,US
780264,US
637701,US
893226,US
639273,US
913917,UK
810045,US
842675,US
637280,US
702493,UK
913451,US
733041,UK
784458,US
797071,US
